date;state_id;state_name;vaccine;dose_number;doses_administered_cumulative
2021-07-27T23:59:59+02:00;0;NoState;Janssen;3;2
2021-07-27T23:59:59+02:00;0;NoState;Moderna;1;8215
2021-07-27T23:59:59+02:00;0;NoState;Moderna;2;6541
2021-07-27T23:59:59+02:00;0;NoState;Moderna;3;1
2021-07-27T23:59:59+02:00;0;NoState;Other;1;150
2021-07-27T23:59:59+02:00;0;NoState;Other;2;143
2021-07-27T23:59:59+02:00;0;NoState;Other;3;0
2021-07-27T23:59:59+02:00;1;Burgenland;AstraZeneca;1;28016
2021-07-27T23:59:59+02:00;1;Burgenland;AstraZeneca;2;26833
2021-07-27T23:59:59+02:00;1;Burgenland;AstraZeneca;3;0
2021-07-27T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;142791
2021-07-27T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;118831
2021-07-27T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;28
2021-07-27T23:59:59+02:00;1;Burgenland;Janssen;1;6811
2021-07-27T23:59:59+02:00;1;Burgenland;Janssen;2;5
2021-07-27T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-07-27T23:59:59+02:00;1;Burgenland;Moderna;1;19830
2021-07-27T23:59:59+02:00;1;Burgenland;Moderna;2;15583
2021-07-27T23:59:59+02:00;1;Burgenland;Moderna;3;1
2021-07-27T23:59:59+02:00;1;Burgenland;Other;1;18
2021-07-27T23:59:59+02:00;1;Burgenland;Other;2;16
2021-07-27T23:59:59+02:00;1;Burgenland;Other;3;0
2021-07-27T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46699
2021-07-27T23:59:59+02:00;2;Kärnten;AstraZeneca;2;44469
2021-07-27T23:59:59+02:00;2;Kärnten;AstraZeneca;3;3
2021-07-27T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;228541
2021-07-27T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;191431
2021-07-27T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;21
2021-07-27T23:59:59+02:00;2;Kärnten;Janssen;1;9918
2021-07-27T23:59:59+02:00;2;Kärnten;Janssen;2;6
2021-07-27T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-07-27T23:59:59+02:00;2;Kärnten;Moderna;1;30794
2021-07-27T23:59:59+02:00;2;Kärnten;Moderna;2;28873
2021-07-27T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-07-27T23:59:59+02:00;2;Kärnten;Other;1;78
2021-07-27T23:59:59+02:00;2;Kärnten;Other;2;35
2021-07-27T23:59:59+02:00;2;Kärnten;Other;3;0
2021-07-27T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;182169
2021-07-27T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;162686
2021-07-27T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;8
2021-07-27T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;770762
2021-07-27T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;654564
2021-07-27T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;61
2021-07-27T23:59:59+02:00;3;Niederösterreich;Janssen;1;29969
2021-07-27T23:59:59+02:00;3;Niederösterreich;Janssen;2;34
2021-07-27T23:59:59+02:00;3;Niederösterreich;Janssen;3;6
2021-07-27T23:59:59+02:00;3;Niederösterreich;Moderna;1;69586
2021-07-27T23:59:59+02:00;3;Niederösterreich;Moderna;2;66477
2021-07-27T23:59:59+02:00;3;Niederösterreich;Moderna;3;16
2021-07-27T23:59:59+02:00;3;Niederösterreich;Other;1;120
2021-07-27T23:59:59+02:00;3;Niederösterreich;Other;2;117
2021-07-27T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-07-27T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110082
2021-07-27T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;102468
2021-07-27T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;1
2021-07-27T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;615022
2021-07-27T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;498457
2021-07-27T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;53
2021-07-27T23:59:59+02:00;4;Oberösterreich;Janssen;1;22711
2021-07-27T23:59:59+02:00;4;Oberösterreich;Janssen;2;23
2021-07-27T23:59:59+02:00;4;Oberösterreich;Janssen;3;2
2021-07-27T23:59:59+02:00;4;Oberösterreich;Moderna;1;79251
2021-07-27T23:59:59+02:00;4;Oberösterreich;Moderna;2;73384
2021-07-27T23:59:59+02:00;4;Oberösterreich;Moderna;3;25
2021-07-27T23:59:59+02:00;4;Oberösterreich;Other;1;103
2021-07-27T23:59:59+02:00;4;Oberösterreich;Other;2;106
2021-07-27T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-07-27T23:59:59+02:00;5;Salzburg;AstraZeneca;1;55219
2021-07-27T23:59:59+02:00;5;Salzburg;AstraZeneca;2;49273
2021-07-27T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-07-27T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;215285
2021-07-27T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;191859
2021-07-27T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;22
2021-07-27T23:59:59+02:00;5;Salzburg;Janssen;1;10246
2021-07-27T23:59:59+02:00;5;Salzburg;Janssen;2;3
2021-07-27T23:59:59+02:00;5;Salzburg;Janssen;3;7
2021-07-27T23:59:59+02:00;5;Salzburg;Moderna;1;31701
2021-07-27T23:59:59+02:00;5;Salzburg;Moderna;2;28805
2021-07-27T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-07-27T23:59:59+02:00;5;Salzburg;Other;1;83
2021-07-27T23:59:59+02:00;5;Salzburg;Other;2;72
2021-07-27T23:59:59+02:00;5;Salzburg;Other;3;0
2021-07-27T23:59:59+02:00;6;Steiermark;AstraZeneca;1;105766
2021-07-27T23:59:59+02:00;6;Steiermark;AstraZeneca;2;97874
2021-07-27T23:59:59+02:00;6;Steiermark;AstraZeneca;3;5
2021-07-27T23:59:59+02:00;6;Steiermark;BioNTechPfizer;1;543097
2021-07-27T23:59:59+02:00;6;Steiermark;BioNTechPfizer;2;413428
2021-07-27T23:59:59+02:00;6;Steiermark;BioNTechPfizer;3;55
2021-07-27T23:59:59+02:00;6;Steiermark;Janssen;1;21622
2021-07-27T23:59:59+02:00;6;Steiermark;Janssen;2;5
2021-07-27T23:59:59+02:00;6;Steiermark;Janssen;3;0
2021-07-27T23:59:59+02:00;6;Steiermark;Moderna;1;76142
2021-07-27T23:59:59+02:00;6;Steiermark;Moderna;2;63690
2021-07-27T23:59:59+02:00;6;Steiermark;Moderna;3;7
2021-07-27T23:59:59+02:00;6;Steiermark;Other;1;67
2021-07-27T23:59:59+02:00;6;Steiermark;Other;2;60
2021-07-27T23:59:59+02:00;6;Steiermark;Other;3;0
2021-07-27T23:59:59+02:00;7;Tirol;AstraZeneca;1;77880
2021-07-27T23:59:59+02:00;7;Tirol;AstraZeneca;2;65372
2021-07-27T23:59:59+02:00;7;Tirol;AstraZeneca;3;1
2021-07-27T23:59:59+02:00;7;Tirol;BioNTechPfizer;1;311964
2021-07-27T23:59:59+02:00;7;Tirol;BioNTechPfizer;2;250892
2021-07-27T23:59:59+02:00;7;Tirol;BioNTechPfizer;3;74
2021-07-27T23:59:59+02:00;7;Tirol;Janssen;1;15720
2021-07-27T23:59:59+02:00;7;Tirol;Janssen;2;5
2021-07-27T23:59:59+02:00;7;Tirol;Janssen;3;0
2021-07-27T23:59:59+02:00;7;Tirol;Moderna;1;44968
2021-07-27T23:59:59+02:00;7;Tirol;Moderna;2;43068
2021-07-27T23:59:59+02:00;7;Tirol;Moderna;3;0
2021-07-27T23:59:59+02:00;7;Tirol;Other;1;97
2021-07-27T23:59:59+02:00;7;Tirol;Other;2;66
2021-07-27T23:59:59+02:00;7;Tirol;Other;3;0
2021-07-27T23:59:59+02:00;8;Vorarlberg;AstraZeneca;1;35667
2021-07-27T23:59:59+02:00;8;Vorarlberg;AstraZeneca;2;34647
2021-07-27T23:59:59+02:00;8;Vorarlberg;AstraZeneca;3;0
2021-07-27T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;1;166589
2021-07-27T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;2;159131
2021-07-27T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;3;8
2021-07-27T23:59:59+02:00;8;Vorarlberg;Janssen;1;6891
2021-07-27T23:59:59+02:00;8;Vorarlberg;Janssen;2;11
2021-07-27T23:59:59+02:00;8;Vorarlberg;Janssen;3;45
2021-07-27T23:59:59+02:00;8;Vorarlberg;Moderna;1;22718
2021-07-27T23:59:59+02:00;8;Vorarlberg;Moderna;2;21542
2021-07-27T23:59:59+02:00;8;Vorarlberg;Moderna;3;0
2021-07-27T23:59:59+02:00;8;Vorarlberg;Other;1;46
2021-07-27T23:59:59+02:00;8;Vorarlberg;Other;2;49
2021-07-27T23:59:59+02:00;8;Vorarlberg;Other;3;0
2021-07-27T23:59:59+02:00;9;Wien;AstraZeneca;1;158888
2021-07-27T23:59:59+02:00;9;Wien;AstraZeneca;2;133933
2021-07-27T23:59:59+02:00;9;Wien;AstraZeneca;3;8
2021-07-27T23:59:59+02:00;9;Wien;BioNTechPfizer;1;759462
2021-07-27T23:59:59+02:00;9;Wien;BioNTechPfizer;2;623683
2021-07-27T23:59:59+02:00;9;Wien;BioNTechPfizer;3;72
2021-07-27T23:59:59+02:00;9;Wien;Janssen;1;63123
2021-07-27T23:59:59+02:00;9;Wien;Janssen;2;57
2021-07-27T23:59:59+02:00;9;Wien;Janssen;3;4
2021-07-27T23:59:59+02:00;9;Wien;Moderna;1;129591
2021-07-27T23:59:59+02:00;9;Wien;Moderna;2;98391
2021-07-27T23:59:59+02:00;9;Wien;Moderna;3;35
2021-07-27T23:59:59+02:00;9;Wien;Other;1;847
2021-07-27T23:59:59+02:00;9;Wien;Other;2;760
2021-07-27T23:59:59+02:00;9;Wien;Other;3;0
2021-07-27T23:59:59+02:00;10;Österreich;AstraZeneca;1;810564
2021-07-27T23:59:59+02:00;10;Österreich;AstraZeneca;2;725637
2021-07-27T23:59:59+02:00;10;Österreich;AstraZeneca;3;26
2021-07-27T23:59:59+02:00;10;Österreich;BioNTechPfizer;1;3801033
2021-07-27T23:59:59+02:00;10;Österreich;BioNTechPfizer;2;3135887
2021-07-27T23:59:59+02:00;10;Österreich;BioNTechPfizer;3;397
2021-07-27T23:59:59+02:00;10;Österreich;Janssen;1;195137
2021-07-27T23:59:59+02:00;10;Österreich;Janssen;2;151
2021-07-27T23:59:59+02:00;10;Österreich;Janssen;3;66
2021-07-27T23:59:59+02:00;10;Österreich;Moderna;1;512796
2021-07-27T23:59:59+02:00;10;Österreich;Moderna;2;446354
2021-07-27T23:59:59+02:00;10;Österreich;Moderna;3;85
2021-07-27T23:59:59+02:00;10;Österreich;Other;1;1609
2021-07-27T23:59:59+02:00;10;Österreich;Other;2;1424
2021-07-27T23:59:59+02:00;10;Österreich;Other;3;0
2021-07-28T23:59:59+02:00;0;NoState;AstraZeneca;1;10180
2021-07-28T23:59:59+02:00;0;NoState;AstraZeneca;2;8136
2021-07-28T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-07-28T23:59:59+02:00;0;NoState;BioNTechPfizer;1;47652
2021-07-28T23:59:59+02:00;0;NoState;BioNTechPfizer;2;34267
2021-07-28T23:59:59+02:00;0;NoState;BioNTechPfizer;3;3
2021-07-28T23:59:59+02:00;0;NoState;Janssen;1;8227
2021-07-28T23:59:59+02:00;0;NoState;Janssen;2;2
2021-07-28T23:59:59+02:00;0;NoState;Janssen;3;2
2021-07-28T23:59:59+02:00;0;NoState;Moderna;1;8233
2021-07-28T23:59:59+02:00;0;NoState;Moderna;2;6627
2021-07-28T23:59:59+02:00;0;NoState;Moderna;3;1
2021-07-28T23:59:59+02:00;0;NoState;Other;1;150
2021-07-28T23:59:59+02:00;0;NoState;Other;2;143
2021-07-28T23:59:59+02:00;0;NoState;Other;3;0
2021-07-28T23:59:59+02:00;1;Burgenland;AstraZeneca;1;28016
2021-07-28T23:59:59+02:00;1;Burgenland;AstraZeneca;2;26861
2021-07-28T23:59:59+02:00;1;Burgenland;AstraZeneca;3;0
2021-07-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;142931
2021-07-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;120854
2021-07-28T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;30
2021-07-28T23:59:59+02:00;1;Burgenland;Janssen;1;6818
2021-07-28T23:59:59+02:00;1;Burgenland;Janssen;2;5
2021-07-28T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-07-28T23:59:59+02:00;1;Burgenland;Moderna;1;19832
2021-07-28T23:59:59+02:00;1;Burgenland;Moderna;2;15587
2021-07-28T23:59:59+02:00;1;Burgenland;Moderna;3;2
2021-07-28T23:59:59+02:00;1;Burgenland;Other;1;18
2021-07-28T23:59:59+02:00;1;Burgenland;Other;2;16
2021-07-28T23:59:59+02:00;1;Burgenland;Other;3;0
2021-07-28T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46700
2021-07-28T23:59:59+02:00;2;Kärnten;AstraZeneca;2;44505
2021-07-28T23:59:59+02:00;2;Kärnten;AstraZeneca;3;3
2021-07-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;228865
2021-07-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;192600
2021-07-28T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;21
2021-07-28T23:59:59+02:00;2;Kärnten;Janssen;1;10027
2021-07-28T23:59:59+02:00;2;Kärnten;Janssen;2;6
2021-07-28T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-07-28T23:59:59+02:00;2;Kärnten;Moderna;1;30794
2021-07-28T23:59:59+02:00;2;Kärnten;Moderna;2;29201
2021-07-28T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-07-28T23:59:59+02:00;2;Kärnten;Other;1;78
2021-07-28T23:59:59+02:00;2;Kärnten;Other;2;35
2021-07-28T23:59:59+02:00;2;Kärnten;Other;3;0
2021-07-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;182193
2021-07-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;164489
2021-07-28T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;8
2021-07-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;771667
2021-07-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;663244
2021-07-28T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;66
2021-07-28T23:59:59+02:00;3;Niederösterreich;Janssen;1;30422
2021-07-28T23:59:59+02:00;3;Niederösterreich;Janssen;2;34
2021-07-28T23:59:59+02:00;3;Niederösterreich;Janssen;3;6
2021-07-28T23:59:59+02:00;3;Niederösterreich;Moderna;1;69614
2021-07-28T23:59:59+02:00;3;Niederösterreich;Moderna;2;66553
2021-07-28T23:59:59+02:00;3;Niederösterreich;Moderna;3;16
2021-07-28T23:59:59+02:00;3;Niederösterreich;Other;1;121
2021-07-28T23:59:59+02:00;3;Niederösterreich;Other;2;119
2021-07-28T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-07-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110083
2021-07-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;102581
2021-07-28T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;1
2021-07-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;615760
2021-07-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;508904
2021-07-28T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;53
2021-07-28T23:59:59+02:00;4;Oberösterreich;Janssen;1;22919
2021-07-28T23:59:59+02:00;4;Oberösterreich;Janssen;2;23
2021-07-28T23:59:59+02:00;4;Oberösterreich;Janssen;3;2
2021-07-28T23:59:59+02:00;4;Oberösterreich;Moderna;1;79269
2021-07-28T23:59:59+02:00;4;Oberösterreich;Moderna;2;73570
2021-07-28T23:59:59+02:00;4;Oberösterreich;Moderna;3;26
2021-07-28T23:59:59+02:00;4;Oberösterreich;Other;1;103
2021-07-28T23:59:59+02:00;4;Oberösterreich;Other;2;106
2021-07-28T23:59:59+02:00;4;Oberösterreich;Other;3;0
2021-07-28T23:59:59+02:00;5;Salzburg;AstraZeneca;1;55219
2021-07-28T23:59:59+02:00;5;Salzburg;AstraZeneca;2;49611
2021-07-28T23:59:59+02:00;5;Salzburg;AstraZeneca;3;0
2021-07-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;1;215881
2021-07-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;2;193541
2021-07-28T23:59:59+02:00;5;Salzburg;BioNTechPfizer;3;22
2021-07-28T23:59:59+02:00;5;Salzburg;Janssen;1;10381
2021-07-28T23:59:59+02:00;5;Salzburg;Janssen;2;3
2021-07-28T23:59:59+02:00;5;Salzburg;Janssen;3;7
2021-07-28T23:59:59+02:00;5;Salzburg;Moderna;1;31757
2021-07-28T23:59:59+02:00;5;Salzburg;Moderna;2;28968
2021-07-28T23:59:59+02:00;5;Salzburg;Moderna;3;0
2021-07-28T23:59:59+02:00;5;Salzburg;Other;1;84
2021-07-28T23:59:59+02:00;5;Salzburg;Other;2;72
2021-07-28T23:59:59+02:00;5;Salzburg;Other;3;0
2021-07-28T23:59:59+02:00;6;Steiermark;AstraZeneca;1;105771
2021-07-28T23:59:59+02:00;6;Steiermark;AstraZeneca;2;97974
2021-07-28T23:59:59+02:00;6;Steiermark;AstraZeneca;3;5
2021-07-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;1;544928
2021-07-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;2;421778
2021-07-28T23:59:59+02:00;6;Steiermark;BioNTechPfizer;3;63
2021-07-28T23:59:59+02:00;6;Steiermark;Janssen;1;21674
2021-07-28T23:59:59+02:00;6;Steiermark;Janssen;2;5
2021-07-28T23:59:59+02:00;6;Steiermark;Janssen;3;0
2021-07-28T23:59:59+02:00;6;Steiermark;Moderna;1;76153
2021-07-28T23:59:59+02:00;6;Steiermark;Moderna;2;63717
2021-07-28T23:59:59+02:00;6;Steiermark;Moderna;3;7
2021-07-28T23:59:59+02:00;6;Steiermark;Other;1;67
2021-07-28T23:59:59+02:00;6;Steiermark;Other;2;60
2021-07-28T23:59:59+02:00;6;Steiermark;Other;3;0
2021-07-28T23:59:59+02:00;7;Tirol;AstraZeneca;1;77881
2021-07-28T23:59:59+02:00;7;Tirol;AstraZeneca;2;65445
2021-07-28T23:59:59+02:00;7;Tirol;AstraZeneca;3;1
2021-07-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;1;312207
2021-07-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;2;252412
2021-07-28T23:59:59+02:00;7;Tirol;BioNTechPfizer;3;74
2021-07-28T23:59:59+02:00;7;Tirol;Janssen;1;15802
2021-07-28T23:59:59+02:00;7;Tirol;Janssen;2;5
2021-07-28T23:59:59+02:00;7;Tirol;Janssen;3;0
2021-07-28T23:59:59+02:00;7;Tirol;Moderna;1;44968
2021-07-28T23:59:59+02:00;7;Tirol;Moderna;2;43074
2021-07-28T23:59:59+02:00;7;Tirol;Moderna;3;24
2021-07-28T23:59:59+02:00;7;Tirol;Other;1;97
2021-07-28T23:59:59+02:00;7;Tirol;Other;2;67
2021-07-28T23:59:59+02:00;7;Tirol;Other;3;0
2021-07-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;1;35667
2021-07-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;2;34647
2021-07-28T23:59:59+02:00;8;Vorarlberg;AstraZeneca;3;0
2021-07-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;1;166620
2021-07-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;2;159163
2021-07-28T23:59:59+02:00;8;Vorarlberg;BioNTechPfizer;3;8
2021-07-28T23:59:59+02:00;8;Vorarlberg;Janssen;1;7083
2021-07-28T23:59:59+02:00;8;Vorarlberg;Janssen;2;11
2021-07-28T23:59:59+02:00;8;Vorarlberg;Janssen;3;45
2021-07-28T23:59:59+02:00;8;Vorarlberg;Moderna;1;22718
2021-07-28T23:59:59+02:00;8;Vorarlberg;Moderna;2;21544
2021-07-28T23:59:59+02:00;8;Vorarlberg;Moderna;3;0
2021-07-28T23:59:59+02:00;8;Vorarlberg;Other;1;46
2021-07-28T23:59:59+02:00;8;Vorarlberg;Other;2;49
2021-07-28T23:59:59+02:00;8;Vorarlberg;Other;3;0
2021-07-28T23:59:59+02:00;9;Wien;AstraZeneca;1;158911
2021-07-28T23:59:59+02:00;9;Wien;AstraZeneca;2;135169
2021-07-28T23:59:59+02:00;9;Wien;AstraZeneca;3;8
2021-07-28T23:59:59+02:00;9;Wien;BioNTechPfizer;1;760928
2021-07-28T23:59:59+02:00;9;Wien;BioNTechPfizer;2;631091
2021-07-28T23:59:59+02:00;9;Wien;BioNTechPfizer;3;79
2021-07-28T23:59:59+02:00;9;Wien;Janssen;1;63476
2021-07-28T23:59:59+02:00;9;Wien;Janssen;2;57
2021-07-28T23:59:59+02:00;9;Wien;Janssen;3;4
2021-07-28T23:59:59+02:00;9;Wien;Moderna;1;130022
2021-07-28T23:59:59+02:00;9;Wien;Moderna;2;99849
2021-07-28T23:59:59+02:00;9;Wien;Moderna;3;38
2021-07-28T23:59:59+02:00;9;Wien;Other;1;849
2021-07-28T23:59:59+02:00;9;Wien;Other;2;763
2021-07-28T23:59:59+02:00;9;Wien;Other;3;0
2021-07-28T23:59:59+02:00;10;Österreich;AstraZeneca;1;810621
2021-07-28T23:59:59+02:00;10;Österreich;AstraZeneca;2;729418
2021-07-28T23:59:59+02:00;10;Österreich;AstraZeneca;3;26
2021-07-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;1;3807439
2021-07-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;2;3177854
2021-07-28T23:59:59+02:00;10;Österreich;BioNTechPfizer;3;419
2021-07-28T23:59:59+02:00;10;Österreich;Janssen;1;196829
2021-07-28T23:59:59+02:00;10;Österreich;Janssen;2;151
2021-07-28T23:59:59+02:00;10;Österreich;Janssen;3;66
2021-07-28T23:59:59+02:00;10;Österreich;Moderna;1;513360
2021-07-28T23:59:59+02:00;10;Österreich;Moderna;2;448690
2021-07-28T23:59:59+02:00;10;Österreich;Moderna;3;114
2021-07-28T23:59:59+02:00;10;Österreich;Other;1;1613
2021-07-28T23:59:59+02:00;10;Österreich;Other;2;1430
2021-07-28T23:59:59+02:00;10;Österreich;Other;3;0
2021-07-29T23:59:59+02:00;0;NoState;AstraZeneca;1;10185
2021-07-29T23:59:59+02:00;0;NoState;AstraZeneca;2;8188
2021-07-29T23:59:59+02:00;0;NoState;AstraZeneca;3;0
2021-07-29T23:59:59+02:00;0;NoState;BioNTechPfizer;1;47842
2021-07-29T23:59:59+02:00;0;NoState;BioNTechPfizer;2;34889
2021-07-29T23:59:59+02:00;0;NoState;BioNTechPfizer;3;3
2021-07-29T23:59:59+02:00;0;NoState;Janssen;1;8283
2021-07-29T23:59:59+02:00;0;NoState;Janssen;2;2
2021-07-29T23:59:59+02:00;0;NoState;Janssen;3;2
2021-07-29T23:59:59+02:00;0;NoState;Moderna;1;8241
2021-07-29T23:59:59+02:00;0;NoState;Moderna;2;6689
2021-07-29T23:59:59+02:00;0;NoState;Moderna;3;1
2021-07-29T23:59:59+02:00;0;NoState;Other;1;150
2021-07-29T23:59:59+02:00;0;NoState;Other;2;143
2021-07-29T23:59:59+02:00;0;NoState;Other;3;0
2021-07-29T23:59:59+02:00;1;Burgenland;AstraZeneca;1;28018
2021-07-29T23:59:59+02:00;1;Burgenland;AstraZeneca;2;26925
2021-07-29T23:59:59+02:00;1;Burgenland;AstraZeneca;3;0
2021-07-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;1;143173
2021-07-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;2;123502
2021-07-29T23:59:59+02:00;1;Burgenland;BioNTechPfizer;3;31
2021-07-29T23:59:59+02:00;1;Burgenland;Janssen;1;6831
2021-07-29T23:59:59+02:00;1;Burgenland;Janssen;2;5
2021-07-29T23:59:59+02:00;1;Burgenland;Janssen;3;0
2021-07-29T23:59:59+02:00;1;Burgenland;Moderna;1;19835
2021-07-29T23:59:59+02:00;1;Burgenland;Moderna;2;15640
2021-07-29T23:59:59+02:00;1;Burgenland;Moderna;3;2
2021-07-29T23:59:59+02:00;1;Burgenland;Other;1;18
2021-07-29T23:59:59+02:00;1;Burgenland;Other;2;16
2021-07-29T23:59:59+02:00;1;Burgenland;Other;3;0
2021-07-29T23:59:59+02:00;2;Kärnten;AstraZeneca;1;46705
2021-07-29T23:59:59+02:00;2;Kärnten;AstraZeneca;2;44618
2021-07-29T23:59:59+02:00;2;Kärnten;AstraZeneca;3;3
2021-07-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;1;229196
2021-07-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;2;193857
2021-07-29T23:59:59+02:00;2;Kärnten;BioNTechPfizer;3;21
2021-07-29T23:59:59+02:00;2;Kärnten;Janssen;1;10099
2021-07-29T23:59:59+02:00;2;Kärnten;Janssen;2;6
2021-07-29T23:59:59+02:00;2;Kärnten;Janssen;3;0
2021-07-29T23:59:59+02:00;2;Kärnten;Moderna;1;30795
2021-07-29T23:59:59+02:00;2;Kärnten;Moderna;2;29206
2021-07-29T23:59:59+02:00;2;Kärnten;Moderna;3;0
2021-07-29T23:59:59+02:00;2;Kärnten;Other;1;78
2021-07-29T23:59:59+02:00;2;Kärnten;Other;2;35
2021-07-29T23:59:59+02:00;2;Kärnten;Other;3;0
2021-07-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;1;182219
2021-07-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;2;165012
2021-07-29T23:59:59+02:00;3;Niederösterreich;AstraZeneca;3;8
2021-07-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;1;772985
2021-07-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;2;664977
2021-07-29T23:59:59+02:00;3;Niederösterreich;BioNTechPfizer;3;71
2021-07-29T23:59:59+02:00;3;Niederösterreich;Janssen;1;30801
2021-07-29T23:59:59+02:00;3;Niederösterreich;Janssen;2;34
2021-07-29T23:59:59+02:00;3;Niederösterreich;Janssen;3;6
2021-07-29T23:59:59+02:00;3;Niederösterreich;Moderna;1;69650
2021-07-29T23:59:59+02:00;3;Niederösterreich;Moderna;2;66646
2021-07-29T23:59:59+02:00;3;Niederösterreich;Moderna;3;16
2021-07-29T23:59:59+02:00;3;Niederösterreich;Other;1;121
2021-07-29T23:59:59+02:00;3;Niederösterreich;Other;2;119
2021-07-29T23:59:59+02:00;3;Niederösterreich;Other;3;0
2021-07-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;1;110084
2021-07-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;2;102741
2021-07-29T23:59:59+02:00;4;Oberösterreich;AstraZeneca;3;1
2021-07-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;1;617147
2021-07-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;2;518753
2021-07-29T23:59:59+02:00;4;Oberösterreich;BioNTechPfizer;3;60
2021-07-29T23:59:59+02:00;4;Oberösterreich;Janssen;1;23552
2021-07-29T23:59:59+02:00;4;Oberösterreich;Janssen;2;25
